name,time,BatV,Door_status,EXTI_Trigger,Hum_SHT31,TempC_SHT31,alt1,alt2,bw,chan1,f_cnt,freq1,gw1,gw2,lat1,lat2,lon1,lon2,rssi1,rssi2,rx_time1,sf,snr1,snr2
s31lb,1747612185234148275,3.6,OPEN,FALSE,73,10.1,0,0,125000,7,3046,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-18T23:49:44.946Z,7,-6,7.2
s31lb,1747613385033456284,3.6,OPEN,FALSE,75.4,9.7,0,0,125000,1,3047,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-118,-101,2025-05-19T00:09:44.741Z,7,-5.5,9.2
s31lb,1747614584842905561,3.6,OPEN,FALSE,76.6,9.7,0,0,125000,6,3048,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-19T00:29:44.536Z,7,9,0
s31lb,1747615784624049303,3.6,OPEN,FALSE,74,9.8,0,0,125000,7,3049,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-100,2025-05-19T00:49:44.332Z,7,-9,7
s31lb,1747616984421647850,3.6,OPEN,FALSE,75.6,9.8,0,0,125000,4,3050,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-120,2025-05-19T01:09:44.128Z,7,8.8,-1.2
s31lb,1747618184208632084,3.6,OPEN,FALSE,77,9.7,0,0,125000,5,3051,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-19T01:29:43.923Z,7,8.8,-2.2
s31lb,1747619384018100039,3.6,OPEN,FALSE,77.6,9.6,0,0,125000,2,3052,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-101,2025-05-19T01:49:43.719Z,7,-9,7.2
s31lb,1747620583830596486,3.6,OPEN,FALSE,77.7,9.8,0,0,125000,2,3053,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-19T02:09:43.515Z,7,7.2,0
s31lb,1747621783615423999,3.6,OPEN,FALSE,77.8,9.8,0,0,125000,0,3054,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-120,-119,2025-05-19T02:29:43.312Z,7,-5.2,-3.2
s31lb,1747622983403065911,3.6,OPEN,FALSE,77.4,9.9,0,0,125000,1,3055,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-05-19T02:49:43.107Z,7,-0.8,7.8
s31lb,1747624183197006850,3.6,OPEN,FALSE,75.4,10.2,0,0,125000,5,3056,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-19T03:09:42.903Z,7,-2.2,9.8
s31lb,1747625382997532367,3.6,OPEN,FALSE,74.6,10.2,0,0,125000,6,3057,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-19T03:29:42.699Z,7,8.5,0
s31lb,1747626582807900439,3.6,OPEN,FALSE,75.6,10,0,0,125000,4,3058,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-05-19T03:49:42.494Z,7,8.8,-4
s31lb,1747627782605972856,3.6,OPEN,FALSE,76.3,10.1,0,0,125000,4,3059,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-19T04:09:42.289Z,7,-2,9.8
s31lb,1747628982370614343,3.6,OPEN,FALSE,77.1,10.2,0,0,125000,2,3060,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-19T04:29:42.083Z,7,7,0
s31lb,1747630182177778853,3.6,OPEN,FALSE,77.4,10.4,0,0,125000,2,3061,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-05-19T04:49:41.878Z,7,7.5,-2.2
s31lb,1747631381966625096,3.6,OPEN,FALSE,77.3,10.7,0,0,125000,0,3062,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-120,-104,2025-05-19T05:09:41.672Z,7,-7.5,9.8
s31lb,1747632581769989418,3.6,OPEN,FALSE,77.1,11,0,0,125000,0,3063,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-104,-120,2025-05-19T05:29:41.466Z,7,9.2,-3
s31lb,1747633781558714553,3.6,OPEN,FALSE,75.8,11.4,0,0,125000,5,3064,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-05-19T05:49:41.260Z,7,-2.8,9.5
s31lb,1747634981362536928,3.606,OPEN,FALSE,75.6,11.8,0,0,125000,6,3065,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-19T06:09:41.054Z,7,9.5,0
s31lb,1747636181136935290,3.606,OPEN,FALSE,75.4,12.5,0,0,125000,3,3066,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-05-19T06:29:40.847Z,7,-1.5,9.5
s31lb,1747637380970264720,3.6,OPEN,FALSE,73.4,13.2,0,0,125000,4,3067,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-19T06:49:40.640Z,7,-4,9.2
s31lb,1747638580742869110,3.6,OPEN,FALSE,71.2,14,0,0,125000,2,3068,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-05-19T07:09:40.433Z,7,-2.8,7
s31lb,1747639780523084464,3.606,OPEN,FALSE,68.7,14.7,0,0,125000,2,3069,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-05-19T07:29:40.225Z,7,-2.8,7
s31lb,1747640980301984639,3.606,OPEN,FALSE,63.3,15.6,0,0,125000,7,3070,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-100,2025-05-19T07:49:40.016Z,7,-5.5,7.5
s31lb,1747642180103249964,3.606,OPEN,FALSE,59.1,16.2,0,0,125000,0,3071,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-19T08:09:39.807Z,7,-2.5,9.2
s31lb,1747643379898220887,3.606,OPEN,FALSE,60.6,16.7,0,0,125000,6,3072,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-19T08:29:39.598Z,7,10.2,0
s31lb,1747644579684764446,3.606,OPEN,FALSE,51.4,17.1,0,0,125000,6,3073,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-19T08:49:39.388Z,7,9,0
s31lb,1747645779476522579,3.606,OPEN,FALSE,52.8,17.3,0,0,125000,3,3074,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-19T09:09:39.178Z,7,9.2,0
s31lb,1747646979255826513,3.606,OPEN,FALSE,53.8,17.7,0,0,125000,4,3075,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-19T09:29:38.967Z,7,9,-2.2
s31lb,1747648179046509266,3.606,OPEN,FALSE,48.9,18.1,0,0,125000,2,3076,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-19T09:49:38.756Z,7,7.2,-6
s31lb,1747649378833963778,3.606,OPEN,FALSE,47.2,18.5,0,0,125000,2,3077,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-19T10:09:38.546Z,7,-4,7.2
s31lb,1747650578615259944,3.606,OPEN,FALSE,46.5,18.9,0,0,125000,0,3078,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-104,2025-05-19T10:29:38.336Z,7,-2.5,9
s31lb,1747651778419495817,3.612,OPEN,FALSE,47.4,19.3,0,0,125000,0,3079,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-120,2025-05-19T10:49:38.125Z,7,9.2,-1.2
s31lb,1747652978213104652,3.606,OPEN,FALSE,45.1,19.3,0,0,125000,5,3080,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-19T11:09:37.914Z,7,-1,9
s31lb,1747654177992546834,3.606,OPEN,FALSE,44.2,19.9,0,0,125000,6,3081,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-99,2025-05-19T11:29:37.704Z,7,-4.8,9.2
s31lb,1747655377779004655,3.612,OPEN,FALSE,43.1,20.5,0,0,125000,3,3082,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-119,2025-05-19T11:49:37.493Z,7,8.5,-3
s31lb,1747656577575306929,3.612,OPEN,FALSE,47.1,19.9,0,0,125000,4,3083,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-05-19T12:09:37.282Z,7,-0.5,9.8
s31lb,1747657777358122865,3.612,OPEN,FALSE,45.1,19.9,0,0,125000,2,3084,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-19T12:29:37.070Z,7,6.2,-4.8
s31lb,1747658977154641792,3.612,OPEN,FALSE,41.1,20.1,0,0,125000,2,3085,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-19T12:49:36.859Z,7,7.2,0
s31lb,1747660176943093653,3.612,OPEN,FALSE,40.8,20.4,0,0,125000,0,3086,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-114,-102,2025-05-19T13:09:36.649Z,7,-3.8,8.8
s31lb,1747661376716611462,3.606,OPEN,FALSE,39.8,20.5,0,0,125000,1,3087,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-19T13:29:36.438Z,7,8.5,0
s31lb,1747662576522533840,3.606,OPEN,FALSE,41.3,20.3,0,0,125000,5,3088,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-05-19T13:49:36.227Z,7,-0.8,9.2
s31lb,1747663776330068486,3.612,OPEN,FALSE,39.5,20.5,0,0,125000,6,3089,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-19T14:09:36.015Z,7,9.2,0
s31lb,1747664976093987327,3.612,OPEN,FALSE,39.2,20.5,0,0,125000,3,3090,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-05-19T14:29:35.804Z,7,1.8,8.8
s31lb,1747666175884070662,3.606,OPEN,FALSE,39.6,20.4,0,0,125000,4,3091,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-119,2025-05-19T14:49:35.593Z,7,8.5,-1.5
s31lb,1747667375676287595,3.612,OPEN,FALSE,39.5,20.5,0,0,125000,1,3092,0,eui-7076ff0056070bb4,eui-00007076ff031358,0,0,0,0,-117,-119,2025-05-19T15:09:35.381Z,7,1.8,-7.8
s31lb,1747668575487146411,3.612,OPEN,FALSE,41.1,20.3,0,0,125000,2,3093,0,eui-7076ff0056070bb4,unknown,0,0,0,0,-118,0,2025-05-19T15:29:35.170Z,7,-2,0
s31lb,1747669775257513498,3.606,OPEN,FALSE,39,20.4,0,0,125000,0,3094,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-106,-122,2025-05-19T15:49:34.959Z,7,9,-7.2
s31lb,1747670975063556033,3.612,OPEN,FALSE,41.7,20.6,0,0,125000,0,3095,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-103,-120,2025-05-19T16:09:34.749Z,7,9,-7
s31lb,1747672174865685711,3.612,OPEN,FALSE,47.7,21.6,0,0,125000,6,3096,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-19T16:29:34.537Z,7,9,0
s31lb,1747673374624159650,3.612,OPEN,FALSE,54.1,19.3,0,0,125000,6,3097,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-05-19T16:49:34.326Z,7,-3.8,10.2
s31lb,1747674574422492653,3.612,OPEN,FALSE,55.2,18.8,0,0,125000,3,3098,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-117,2025-05-19T17:09:34.115Z,7,10,-1.8
s31lb,1747675774208606058,3.606,OPEN,FALSE,60.2,18.3,0,0,125000,5,3099,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-19T17:29:33.910Z,7,-1.5,10
s31lb,1747676974010677783,3.606,OPEN,FALSE,63.1,17.7,0,0,125000,1,3100,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-19T17:49:33.695Z,7,8.5,0
s31lb,1747678173929177034,3.606,OPEN,FALSE,64.7,17.3,0,0,125000,3,3101,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-110,-100,2025-05-19T18:09:33.484Z,7,-0.8,8.8
s31lb,1747679373564357704,3.606,OPEN,FALSE,66.4,16.7,0,0,125000,0,3102,0,eui-7076ff0056070bb4,eui-00007076ff031358,0,0,0,0,-120,-120,2025-05-19T18:29:33.273Z,7,-3,-5.2
s31lb,1747680573424259849,3.606,OPEN,FALSE,69.3,16.2,0,0,125000,0,3103,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-19T18:49:33.063Z,7,-6.5,8.5
s31lb,1747681773177158539,3.606,OPEN,FALSE,71.1,15.4,0,0,125000,6,3104,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-19T19:09:32.854Z,7,8.5,0
s31lb,1747682972967401967,3.606,OPEN,FALSE,73.1,14.7,0,0,125000,6,3105,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-19T19:29:32.645Z,7,9,0
s31lb,1747684172722280129,3.606,OPEN,FALSE,71.8,14.3,0,0,125000,3,3106,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-05-19T19:49:32.436Z,7,-4.2,9.8
s31lb,1747685372527573827,3.606,OPEN,FALSE,71,13.7,0,0,125000,4,3107,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-19T20:09:32.228Z,7,-3,8.8
s31lb,1747686572316564571,3.606,OPEN,FALSE,71,13.4,0,0,125000,1,3108,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-116,2025-05-19T20:29:32.021Z,7,8.8,-0.8
s31lb,1747687772115035846,3.606,OPEN,FALSE,72.6,12.8,0,0,125000,3,3109,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-19T20:49:31.813Z,7,8.8,-4.2
s31lb,1747688971887010873,3.6,OPEN,FALSE,72.8,12.4,0,0,125000,7,3110,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-19T21:09:31.605Z,7,-5.2,7.8
s31lb,1747690171686272783,3.6,OPEN,FALSE,73.6,12.3,0,0,125000,0,3111,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-19T21:29:31.399Z,7,-2.8,9
s31lb,1747691371504250579,3.606,OPEN,FALSE,73.8,12.2,0,0,125000,6,3112,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-19T21:49:31.192Z,7,9.5,0
s31lb,1747692571281556679,3.6,OPEN,FALSE,75.6,11.9,0,0,125000,7,3113,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-19T22:09:30.985Z,7,7.2,0
s31lb,1747693771068989720,3.6,OPEN,FALSE,77,11.7,0,0,125000,3,3114,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-118,2025-05-19T22:29:30.778Z,7,9.2,-1.2
s31lb,1747694970879762450,3.6,OPEN,FALSE,77.3,11.5,0,0,125000,4,3115,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-19T22:49:30.572Z,7,9,0
s31lb,1747696170652077072,3.6,OPEN,FALSE,77.7,11.2,0,0,125000,2,3116,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-114,2025-05-19T23:09:30.365Z,7,7,-7.8
s31lb,1747697370449915326,3.6,OPEN,FALSE,77,11.3,0,0,125000,2,3117,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-19T23:29:30.159Z,7,7,0
s31lb,1747698570259055939,3.606,OPEN,FALSE,76.9,11.3,0,0,125000,0,3118,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-19T23:49:29.953Z,7,-2.5,8.5
s31lb,1747699770039466466,3.6,OPEN,FALSE,77.5,11,0,0,125000,1,3119,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-102,-118,2025-05-20T00:09:29.748Z,7,9.8,-5.8
s31lb,1747700969840019781,3.6,OPEN,FALSE,77.7,10.7,0,0,125000,6,3120,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-20T00:29:29.543Z,7,9.8,0
s31lb,1747702169640027473,3.6,OPEN,FALSE,78.8,10.1,0,0,125000,6,3121,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-20T00:49:29.338Z,7,8.2,0
s31lb,1747703369419589609,3.6,OPEN,FALSE,77,9.8,0,0,125000,3,3122,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-100,2025-05-20T01:09:29.133Z,7,-2.8,9
s31lb,1747704569236050683,3.6,OPEN,FALSE,77.6,9.6,0,0,125000,5,3123,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-120,2025-05-20T01:29:28.930Z,7,8.5,-2.8
s31lb,1747705769002186210,3.6,OPEN,FALSE,77.5,9.2,0,0,125000,2,3124,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-116,2025-05-20T01:49:28.725Z,7,7.5,-2.8
s31lb,1747706968811037167,3.6,OPEN,FALSE,76.2,9.2,0,0,125000,3,3125,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-117,2025-05-20T02:09:28.521Z,7,8.8,-4.8
s31lb,1747708168598635161,3.6,OPEN,FALSE,76.4,9.2,0,0,125000,0,3126,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-20T02:29:28.318Z,7,-2.2,9
s31lb,1747709368408131452,3.6,OPEN,FALSE,75.1,8.7,0,0,125000,1,3127,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-100,-118,2025-05-20T02:49:28.114Z,7,8.8,-5.5
s31lb,1747710568221825765,3.6,OPEN,FALSE,75.3,8.6,0,0,125000,5,3128,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-05-20T03:09:27.911Z,7,9.8,-2.5
s31lb,1747711767991558254,3.594,OPEN,FALSE,75.4,8.4,0,0,125000,6,3129,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-101,-120,2025-05-20T03:29:27.708Z,7,10.2,-8.8
s31lb,1747712967794843338,3.6,OPEN,FALSE,75,8.4,0,0,125000,4,3130,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-20T03:49:27.505Z,7,9,0
s31lb,1747714167590583488,3.6,OPEN,FALSE,74.9,8.5,0,0,125000,5,3131,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-20T04:09:27.302Z,7,9.8,-4
s31lb,1747715367403881982,3.6,OPEN,FALSE,74.6,9,0,0,125000,1,3132,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-118,2025-05-20T04:29:27.098Z,7,9,-1
s31lb,1747716567192247954,3.6,OPEN,FALSE,72.8,9.7,0,0,125000,2,3133,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-05-20T04:49:26.894Z,7,7.5,-4.8
s31lb,1747717766984279818,3.6,OPEN,FALSE,73.1,10.3,0,0,125000,7,3134,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-120,2025-05-20T05:09:26.690Z,7,7,-5.2
s31lb,1747718966786695571,3.6,OPEN,FALSE,71.7,11.1,0,0,125000,0,3135,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-20T05:29:26.484Z,7,8.5,0
s31lb,1747720166579072936,3.6,OPEN,FALSE,69.2,12.1,0,0,125000,5,3136,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-20T05:49:26.278Z,7,-6,9
s31lb,1747721366372030973,3.6,OPEN,FALSE,71.8,13.3,0,0,125000,6,3137,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-20T06:09:26.072Z,7,9.5,0
s31lb,1747722566153972041,3.606,OPEN,FALSE,74.4,14.5,0,0,125000,3,3138,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-117,2025-05-20T06:29:25.865Z,7,9.2,-1.5
s31lb,1747723765932944304,3.606,OPEN,FALSE,75.1,14.9,0,0,125000,5,3139,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-20T06:49:25.657Z,7,-2.5,10.5
s31lb,1747724965733159169,3.606,OPEN,FALSE,71.4,15.5,0,0,125000,2,3140,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-20T07:09:25.448Z,7,-5,7.5
s31lb,1747726165534658006,3.606,OPEN,FALSE,65.6,15.9,0,0,125000,2,3141,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-20T07:29:25.240Z,7,7.2,-2.5
s31lb,1747727365343443316,3.606,OPEN,FALSE,67.3,16.5,0,0,125000,7,3142,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-20T07:49:25.030Z,7,7.2,0
s31lb,1747728565120794489,3.606,OPEN,FALSE,68.9,16.7,0,0,125000,1,3143,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-20T08:09:24.820Z,7,8.5,0
s31lb,1747729764895520576,3.606,OPEN,FALSE,64.5,16.9,0,0,125000,6,3144,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-20T08:29:24.611Z,7,-4.2,9.8
s31lb,1747730964691837548,3.606,OPEN,FALSE,60.2,17.3,0,0,125000,7,3145,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-20T08:49:24.401Z,7,7.5,0
s31lb,1747732164469967191,3.606,OPEN,FALSE,56.2,17.5,0,0,125000,3,3146,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-20T09:09:24.191Z,7,8.8,0
s31lb,1747733364743826041,3.606,OPEN,FALSE,54.3,17.7,0,0,125000,5,3147,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-05-20T09:29:23.980Z,7,1,9.5
s31lb,1747734564061700433,3.606,OPEN,FALSE,51.9,18,0,0,125000,2,3148,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-117,2025-05-20T09:49:23.769Z,7,7.8,2.5
s31lb,1747735764297984280,3.612,OPEN,FALSE,50.6,18.4,0,0,125000,3,3149,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-05-20T10:09:23.559Z,7,2,9
s31lb,1747736963636118235,3.606,OPEN,FALSE,49.6,18.2,0,0,125000,0,3150,0,eui-00007076ff031358,eui-7076ff0056070bb4,0,0,0,0,-120,-120,2025-05-20T10:29:23.349Z,7,-5,-4.8
s31lb,1747738163477254869,3.606,OPEN,FALSE,57.5,18.3,0,0,125000,0,3151,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-118,2025-05-20T10:49:23.139Z,7,8.5,2.2
s31lb,1747739363235654986,3.606,OPEN,FALSE,52.4,18.5,0,0,125000,5,3152,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-20T11:09:22.928Z,7,0.2,8.5
s31lb,1747740563019688461,3.606,OPEN,FALSE,53,18.2,0,0,125000,6,3153,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-05-20T11:29:22.716Z,7,9.2,0.2
s31lb,1747741762848789590,3.606,OPEN,FALSE,54.3,18.5,0,0,125000,4,3154,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-20T11:49:22.544Z,7,9.5,0
s31lb,1747742962764269125,3.606,OPEN,FALSE,57.6,18.4,0,0,125000,4,3155,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-116,2025-05-20T12:09:22.296Z,7,8.5,1.2
s31lb,1747744162780574095,3.606,OPEN,FALSE,58.7,18.2,0,0,125000,2,3156,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-20T12:29:22.086Z,7,8,0
s31lb,1747745362176437713,3.606,OPEN,FALSE,60.2,18,0,0,125000,2,3157,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-118,2025-05-20T12:49:21.876Z,7,7,-1.2
s31lb,1747746561979018527,3.606,OPEN,FALSE,62.3,17.5,0,0,125000,0,3158,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-20T13:09:21.666Z,7,9.2,0
s31lb,1747747761750901206,3.612,OPEN,FALSE,64.6,17.3,0,0,125000,1,3159,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-118,2025-05-20T13:29:21.455Z,7,9,0.8
s31lb,1747748961540197580,3.606,OPEN,FALSE,66.8,16.6,0,0,125000,5,3160,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-05-20T13:49:21.246Z,7,9,-3.2
s31lb,1747750161351888336,3.606,OPEN,FALSE,65.4,16.4,0,0,125000,6,3161,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-20T14:09:21.035Z,7,9.2,0
s31lb,1747751361136603087,3.606,OPEN,FALSE,67.4,16.2,0,0,125000,3,3162,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-101,2025-05-20T14:29:20.826Z,7,0.2,9
s31lb,1747752560922275054,3.606,OPEN,FALSE,67.1,16.2,0,0,125000,5,3163,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-05-20T14:49:20.617Z,7,8.8,-1.5
s31lb,1747753760691187669,3.606,OPEN,FALSE,67.5,16.2,0,0,125000,1,3164,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-102,2025-05-20T15:09:20.407Z,7,-3.5,9.8
s31lb,1747754960497175228,3.606,OPEN,FALSE,67,15.8,0,0,125000,2,3165,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-117,2025-05-20T15:29:20.197Z,7,7.5,0
s31lb,1747756160286057958,3.606,OPEN,FALSE,69.5,15.2,0,0,125000,0,3166,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-05-20T15:49:19.988Z,7,9,-4.2
s31lb,1747757360063347137,3.606,OPEN,FALSE,70.3,15.1,0,0,125000,1,3167,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-05-20T16:09:19.778Z,7,-3,9
s31lb,1747758559882106061,3.606,OPEN,FALSE,69.6,14.9,0,0,125000,6,3168,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-20T16:29:19.568Z,7,8.5,0
s31lb,1747759759653515133,3.606,OPEN,FALSE,72.5,13.8,0,0,125000,7,3169,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-97,-116,2025-05-20T16:49:19.360Z,7,8.5,1.2
s31lb,1747760959440621871,3.606,OPEN,FALSE,73,13.4,0,0,125000,4,3170,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-97,2025-05-20T17:09:19.152Z,7,3.5,9.2
